product,rating,rating count,price,product url
Columbia Women's Tamiami PFG Boat Shoe  ,4.3 out of 5 stars,288  ,56.25,https://amazon.com/Columbia-womens-Tamiami-Wmns-Lychee/dp/B089FD32T1/ref=sr_1_160?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-160
Rockport Men's Eureka Walking Shoe  ,4.4 out of 5 stars,"20,477  ",51.01,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9tdGY6MjAwMDEzOTg2MDg1OTMxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FRockport-Mens-Eureka-Walking-Brown%2Fdp%2FB000W922KA%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-161-spons%26psc%3D1
Mevlzz Men's Running Shoes Air Low Top Shoes for Men Basketball Sneakers Fashion Tennis Sport Fitness Cross Trainers  ,4.1 out of 5 stars,"3,703  ",35.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9tdGY6MjAwMDU3MzI3MjA1MTgxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMevlzz-Running-Basketball-Sneakers-Trainers%2Fdp%2FB08QGQH61N%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-162-spons%26psc%3D1
WOOBIES Men's Mod-1 Canvas Shoe Made in America Certified Slip-Resistant Removable Insoles Veteran Owned Business…  ,4.5 out of 5 stars,110  ,135.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9tdGY6MjAwMDcxMTU5ODcxNzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FWOOBIES-size-10-Certified-slip-resistant%2Fdp%2FB09BBYXHVG%2Fref%3Dsr_1_163_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-163-spons%26psc%3D1
TSIODFO Mens Running Shoes Athletic Walking Sneakers  ,4.2 out of 5 stars,"2,293  ",35.9,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9tdGY6MjAwMDg2ODA4MTM0NTIxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FSneakers-Fashion-Running-Athletic-Trainers%2Fdp%2FB091KGM7BK%2Fref%3Dsr_1_164_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-164-spons%26psc%3D1
Dockers Men’s Vargas Leather Handsewn Boat Shoe  ,4.5 out of 5 stars,"3,466  ",59.99,https://amazon.com/Dockers-Mens-Vargas-Leather-Handsewn/dp/B015GIVQE4/ref=sr_1_165?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-165
Bloch Women's Dansoft Full Sole Leather Ballet Slipper/Shoe Dance  ,4.4 out of 5 stars,"4,002  ",22.5,https://amazon.com/Bloch-Womens-Dansoft-Leather-Slipper/dp/B0041HYN10/ref=sr_1_168?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-168
Under Armour Women's Charged Impulse 2 Running Shoe  ,4.6 out of 5 stars,729  ,59.95,https://amazon.com/Under-Armour-Charged-Impulse-Wildflower/dp/B0968Z6HNL/ref=sr_1_169?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-169
New Balance Women's 520 V7 Running Shoe  ,4.3 out of 5 stars,"4,299  ",55.17,https://amazon.com/New-Balance-Womens-Running-Shoe/dp/B08BMWYMGR/ref=sr_1_170?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-170
Skechers Women's Bobs Plush-Peace & Love Ballet Flat  ,4.5 out of 5 stars,"39,792  ",31.99,https://amazon.com/Skechers-Womens-Plush-Peace-Black/dp/B00DU76CHK/ref=sr_1_171?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-171
New Balance Men's Breeze V2 Golf Shoe  ,4.6 out of 5 stars,"1,424  ",79.0,https://amazon.com/New-Balance-Mens-Breeze-Black/dp/B08NXYKBXZ/ref=sr_1_172?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-172
Converse Women's Chuck Taylor All Star Lugged Hi Sneakers  ,4.7 out of 5 stars,"3,443  ",79.99,https://amazon.com/Converse-Womens-Taylor-Lugged-Sneaker/dp/B07SRCQQMW/ref=sr_1_173?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-173
Dockers Mens Lawton Slip Resistant Work Dress Loafer Shoe  ,4.0 out of 5 stars,"1,414  ",49.99,https://amazon.com/Dockers-Lawton-Resistant-Dress-Loafer/dp/B07TYSCRFX/ref=sr_1_174?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-174
PUMA Women's Riaze Prowl Running Shoe  ,3.9 out of 5 stars,484  ,51.99,https://amazon.com/Riaze-Prowl-Womens-Running-Silver-White-II/dp/B09XVKD2H2/ref=sr_1_175?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-175
Skechers Men's Expected Gomel Slip-On Loafer  ,4.7 out of 5 stars,"8,254  ",46.53,https://amazon.com/Skechers-Expected-Gomel-Slip-Loafer/dp/B01JC9F4C8/ref=sr_1_176?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-176
Joomra Pillow Slippers for Women and Men Non Slip Quick Drying Shower Slides Bathroom Sandals | Ultra Cushion | Thick Sole  ,4.4 out of 5 stars,"16,406  ",19.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9tdGY6MjAwMDU0NjIzNDEyNTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FJoomra-Slippers-Massage-Cushion-Bathroom%2Fdp%2FB0965322N2%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-177-spons%26psc%3D1
"OluKai Ohana Men's Beach Sandals, Quick-Dry Flip-Flop Slides, Water Resistant & Lightweight, Compression Molded Footbed & Ultra-Soft Comfort Fit  ",4.7 out of 5 stars,"5,801  ",75.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9tdGY6MjAwMDg5NjY0NDM3ODYxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FOlukai-Mens-Ohana-Sandals-Black%2Fdp%2FB004LPPAN2%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-178-spons%26psc%3D1%26smid%3DAGM8LPMMYZMOP
BRONAX Cloud Slippers for Women and Men | Pillow Slippers Bathroom Sandals | Extremely Comfy | Cushioned Thick Sole  ,4.4 out of 5 stars,"20,458  ",23.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9tdGY6MjAwMDc4NTczOTMxMjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FBRONAX-Slippers-Bathroom-Sandals-Cushion%2Fdp%2FB092QWPJ99%2Fref%3Dsr_1_179_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-179-spons%26psc%3D1
Ulogu Waterproof Steel Toe Shoes for Men Comfy Lightweight Non-Slip Work Safety Shoes 6-Month Warranty  ,4.0 out of 5 stars,"1,255  ",54.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo3ODI2NTg2MDMzNTAxNDE6MTY2NDU1Mjc5NzpzcF9tdGY6MjAwMDY3MjExMzY5Mzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FWaterproof-Lightweight-Composite-Indestructible-Construction%2Fdp%2FB09JGD3WDJ%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Dshoes%26qid%3D1664552797%26qu%3DeyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%253D%253D%26sr%3D8-180-spons%26psc%3D1
Rockport Men's Garett Plain Toe Oxford  ,4.6 out of 5 stars,"1,208  ",89.95,https://amazon.com/Rockport-Garett-Plain-Oxford-Cognac/dp/B07GR5W6W1/ref=sr_1_181?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-181
Florsheim Men's Medfield Plain Toe Oxford Dress Shoe  ,4.7 out of 5 stars,"1,233  ",109.27,https://amazon.com/Florsheim-Medfield-Plain-Oxford-Cognac/dp/B01M7X7C0R/ref=sr_1_184?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-184
Sperry Men's Gold Cup Authentic Original 2-Eye Boat Shoe  ,4.6 out of 5 stars,"1,412  ",90.0,https://amazon.com/Sperry-Top-Sider-Gold-Authentic-Original/dp/B01NBJN59E/ref=sr_1_185?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-185
London Fog Women's Nikki Low Two Piece Block Heel Dress Shoe Ladies Ankle Strap Pump Sandal  ,4.1 out of 5 stars,"1,193  ",59.95,https://amazon.com/LONDON-FOG-Womens-Ladies-Sandal/dp/B07X2Z8LGD/ref=sr_1_186?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-186
LifeStride Women's Sanya Pump  ,4.5 out of 5 stars,"2,543  ",62.96,https://amazon.com/LifeStride-Womens-Sanya-Pump-Black/dp/B07KXYD116/ref=sr_1_187?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-187
Sperry Men's Billfish 3-Eye Boat Shoe  ,4.6 out of 5 stars,"6,602  ",70.35,https://amazon.com/Sperry-Mens-Billfish-3-Eye-Beige/dp/B000EP6OTM/ref=sr_1_188?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-188
Nike Women's Gymnastics Shoe  ,4.6 out of 5 stars,"11,669  ",57.81,https://amazon.com/Nike-Womens-Tanjun-Running-Black/dp/B01CRKZ8FC/ref=sr_1_189?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-189
Saucony Men's Kinvara 12 Running Shoe  ,4.6 out of 5 stars,"1,669  ",77.67,https://amazon.com/Saucony-Mens-Kinvara-Running-Shoe/dp/B094C4JSVZ/ref=sr_1_190?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-190
PUMA Women's Laguna Fusion Sport Golf Shoe  ,4.6 out of 5 stars,446  ,60.14,https://amazon.com/PUMA-Womens-Laguna-Fusion-Sport/dp/B07VM9NLCL/ref=sr_1_192?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-192
Reebok Women's Club C Double Sneaker  ,4.6 out of 5 stars,398  ,79.95,https://amazon.com/Reebok-Womens-Double-Sneaker-White/dp/B08VC1VZR8/ref=sr_1_194?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-194
Columbia Men's Crestwood Hiking Shoe  ,4.6 out of 5 stars,"4,407  ",69.99,https://amazon.com/Columbia-Crestwood-Hiking-Brown-Heatwave/dp/B01MY7RDRN/ref=sr_1_195?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-195
Columbia Men's Slack Tide Slip PFG Boat Shoe  ,4.5 out of 5 stars,555  ,42.0,https://amazon.com/Columbia-mens-Slack-Black-Steel/dp/B089FD1QC9/ref=sr_1_196?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-196
PUMA Men's Ignite Fasten8 Golf Shoe  ,4.6 out of 5 stars,930  ,79.98,https://amazon.com/PUMA-Ignite-Fasten8-Quiet-Shade-Gold/dp/B08R1MC6BD/ref=sr_1_197?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-197
Reebok Women's Nanoflex Cross Trainer  ,3.9 out of 5 stars,899  ,53.62,https://amazon.com/Reebok-Womens-Nanoflex-Trainer-Canyon/dp/B0964FBYBP/ref=sr_1_198?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-198
Clarks Men's Cotrell Step Slip-On Loafer  ,4.5 out of 5 stars,"6,452  ",54.99,https://amazon.com/Clarks-Cotrell-Slip-Loafer-Brown/dp/B01ACQYLQ0/ref=sr_1_199?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-199
Bloch Dance Women's Sync Tap Shoe  ,4.4 out of 5 stars,588  ,67.34,https://amazon.com/Bloch-Womens-Sync-Dance-Black/dp/B01C5GF1LY/ref=sr_1_200?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-200
Nike Men's Running Shoe  ,4.6 out of 5 stars,"3,930  ",86.0,https://amazon.com/Nike-Pegasus-Performance-Fitness-Running/dp/B07ZJNM6FM/ref=sr_1_201?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-201
Skechers Women's Go Walk Lite-15430 Boat Shoe  ,4.8 out of 5 stars,"3,500  ",50.42,https://amazon.com/Skechers-Performance-Womens-Coral-natural/dp/B071KLKWZT/ref=sr_1_204?keywords=shoes&qid=1664552797&qu=eyJxc2MiOiIxMy45NyIsInFzYSI6IjEzLjQ0IiwicXNwIjoiMTIuNTEifQ%3D%3D&sr=8-204
